exp_name,epoch,train_loss,val_safe_acc,lr
INSIGHT_lr_3e-3,0,2.9976966698964436,0.5017361119389534,0.002981532510892707
INSIGHT_lr_3e-3,1,2.7456844290097555,0.3836805559694767,0.0029265847744427307
INSIGHT_lr_3e-3,2,2.722256803512573,0.5138888955116272,0.002836509786282552
INSIGHT_lr_3e-3,3,2.6605566422144573,0.5138888955116272,0.002713525491562422
INSIGHT_lr_3e-3,4,2.610823702812195,0.5138888955116272,0.002560660171779822
INSIGHT_lr_3e-3,5,2.6099518020947774,0.5138888955116272,0.0023816778784387102
INSIGHT_lr_3e-3,6,2.5633926590283713,0.5138888955116272,0.0021809857496093207
INSIGHT_lr_3e-3,7,2.53804710706075,0.5138888955116272,0.0019635254915624217
INSIGHT_lr_3e-3,8,2.5096237977345783,0.5138888955116272,0.0017346516975603468
INSIGHT_lr_3e-3,9,2.4821365594863893,0.5138888955116272,0.0015000000000000002
INSIGHT_lr_3e-3,10,2.4568212191263834,0.5138888955116272,0.0012653483024396542
INSIGHT_lr_3e-3,11,2.439862283070882,0.5138888955116272,0.001036474508437579
INSIGHT_lr_3e-3,12,2.435865219434102,0.5138888955116272,0.0008190142503906799
INSIGHT_lr_3e-3,13,2.392992107073466,0.5138888955116272,0.0006183221215612905
INSIGHT_lr_3e-3,14,2.3843825737635296,0.5138888955116272,0.0004393398282201788
INSIGHT_lr_3e-3,15,2.362004041671753,0.5138888955116272,0.000286474508437579
INSIGHT_lr_3e-3,16,2.34095919529597,0.5138888955116272,0.0001634902137174483
INSIGHT_lr_3e-3,17,2.308540097872416,0.5138888955116272,7.34152255572697e-05
INSIGHT_lr_3e-3,18,2.3122820417086283,0.5138888955116272,1.846748910729351e-05
INSIGHT_lr_3e-3,19,2.31045982837677,0.5138888955116272,0.0
